parent_molecule_chembl_id,canonical_smiles,pchembl_value,source_target,source_pchembl,standard_type
CHEMBL592535,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL592881,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC3CCCCN3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL591991,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC(=O)N3CCCCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL577630,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCN(COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL589719,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL589737,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(C(=O)NCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL603151,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(C(=O)N(C)C3CCN(C)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL578102,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCN(C(=O)C(F)(F)F)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL589216,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC3CCN(C(=O)COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL598387,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL590874,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(CCCNCC(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.92,DECOY_P2Y
CHEMBL603146,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(C(=O)NCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.89,DECOY_P2Y
CHEMBL591619,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.85,DECOY_P2Y
CHEMBL603866,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL599399,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCCC2CC2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL589817,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(OC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.82,DECOY_P2Y
CHEMBL590742,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.77,DECOY_P2Y
CHEMBL596732,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCCCC(F)(F)F)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL602294,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL591593,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.75,DECOY_P2Y
CHEMBL592887,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCN(C(=O)C(F)(F)F)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.72,DECOY_P2Y
CHEMBL599005,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.70,DECOY_P2Y
CHEMBL578335,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCN(C(=O)OCC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.70,DECOY_P2Y
CHEMBL589198,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N(C)C)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.66,DECOY_P2Y
CHEMBL590745,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COCCC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.66,DECOY_P2Y
CHEMBL591226,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(CCCN(CC)CC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.66,DECOY_P2Y
CHEMBL598376,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCC2CCC2)CC1,3.0,P2Y12,7.55,DECOY_P2Y
CHEMBL592882,CCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCc3ccccc3)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,7.55,DECOY_P2Y
CHEMBL599825,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.51,DECOY_P2Y
CHEMBL599400,CC(C)CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.48,DECOY_P2Y
CHEMBL606408,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.41,DECOY_P2Y
CHEMBL598588,CC(C)(C)CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.38,DECOY_P2Y
CHEMBL598375,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OC2CCCCC2)CC1,3.0,P2Y12,7.36,DECOY_P2Y
CHEMBL591945,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC(=O)N(C)CC3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.35,DECOY_P2Y
CHEMBL598386,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.35,DECOY_P2Y
CHEMBL598594,CCCN(CCC)c1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,7.35,DECOY_P2Y
CHEMBL599197,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCC2CCCC2)CC1,3.0,P2Y12,7.34,DECOY_P2Y
CHEMBL598374,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OC2CCCC2)CC1,3.0,P2Y12,7.33,DECOY_P2Y
CHEMBL589550,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CO)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.27,DECOY_P2Y
CHEMBL597765,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.21,DECOY_P2Y
CHEMBL589290,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.19,DECOY_P2Y
CHEMBL596939,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.16,DECOY_P2Y
CHEMBL596733,C#CCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.10,DECOY_P2Y
CHEMBL597980,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N(C)CCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.06,DECOY_P2Y
CHEMBL591691,CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.05,DECOY_P2Y
CHEMBL598612,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCC(F)(F)F)CC1,3.0,P2Y12,7.03,DECOY_P2Y
CHEMBL598177,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.03,DECOY_P2Y
CHEMBL599422,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCCCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.95,DECOY_P2Y
CHEMBL606209,CCCOc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCN(C(=O)OCC)CC2)nc(-c2ccccc2)c1,3.0,P2Y12,6.92,DECOY_P2Y
CHEMBL597380,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCCCO)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.88,DECOY_P2Y
CHEMBL597563,O=C(O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCc2ccccc2)CC1,3.0,P2Y12,6.71,DECOY_P2Y
CHEMBL599605,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.68,DECOY_P2Y
CHEMBL598816,CC(C)OC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.55,DECOY_P2Y
CHEMBL598998,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)nc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.45,DECOY_P2Y
CHEMBL599606,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2)CC1,3.0,P2Y12,6.43,DECOY_P2Y
CHEMBL599816,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(-c3ccccc3)nc(-c3ccccc3)c2)CC1,3.0,P2Y12,6.32,DECOY_P2Y
CHEMBL605968,COCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.31,DECOY_P2Y
CHEMBL605565,CCOC(=O)N1CCN(C(=O)CNC(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.13,DECOY_P2Y
CHEMBL591712,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NCC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.85,DECOY_P2Y
CHEMBL578094,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)OCCOC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.85,DECOY_P2Y
CHEMBL592410,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)OCC3CCNCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.77,DECOY_P2Y
CHEMBL578507,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)OCCCN)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.72,DECOY_P2Y
CHEMBL577236,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCN(C)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.64,DECOY_P2Y
CHEMBL578080,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NC(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.57,DECOY_P2Y
CHEMBL577854,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.52,DECOY_P2Y
CHEMBL579289,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(NC(=O)N3CCN(C)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.49,DECOY_P2Y
CHEMBL578482,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)CN(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.39,DECOY_P2Y
CHEMBL592166,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)NCC(=O)N(C)C)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.33,DECOY_P2Y
CHEMBL592165,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)CNC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.24,DECOY_P2Y
CHEMBL579094,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCCCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.24,DECOY_P2Y
CHEMBL599634,CCCCCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.22,DECOY_P2Y
CHEMBL577433,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(C)=O)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.21,DECOY_P2Y
CHEMBL604497,CCCCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.10,DECOY_P2Y
CHEMBL592164,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)C3CCOCC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.07,DECOY_P2Y
CHEMBL599843,CCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.05,DECOY_P2Y
CHEMBL577653,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)C(F)(F)F)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.04,DECOY_P2Y
CHEMBL592407,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCC(OC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,8.04,DECOY_P2Y
CHEMBL592409,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)OCC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.96,DECOY_P2Y
CHEMBL591874,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)COC)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.60,DECOY_P2Y
CHEMBL596769,CCCNC(=S)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.38,DECOY_P2Y
CHEMBL592408,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cc(NC(=O)N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.37,DECOY_P2Y
CHEMBL591510,CCCCCCNC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.27,DECOY_P2Y
CHEMBL603333,CCCCCNC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,7.26,DECOY_P2Y
CHEMBL598821,CCCNC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.56,DECOY_P2Y
CHEMBL605847,CCNC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.54,DECOY_P2Y
CHEMBL599020,CCCCNC(=O)N1CCN(C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c2cccc(-c3ccccc3)n2)CC1,3.0,P2Y12,6.21,DECOY_P2Y
CHEMBL591212,CC(C)(C)OC(=O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,3.0,P2Y12,6.08,DECOY_P2Y
CHEMBL591536,CC(C)(C)OC(=O)CC[C@H](NC(=O)c1cccc(-c2ccccc2)n1)C(=O)N1CCN(C(=O)Nc2ccccc2)CC1,3.0,P2Y12,6.08,DECOY_P2Y
CHEMBL1097279,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],3.0,P2Y12,9.15,DECOY_P2Y
CHEMBL1782534,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccccc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.50,DECOY_P2Y
CHEMBL1782535,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(C#N)c1,3.0,P2Y12,6.04,DECOY_P2Y
CHEMBL1782536,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccccc3)CC2)c(Cl)c1,3.0,P2Y12,6.06,DECOY_P2Y
CHEMBL1784189,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3cccc(Cl)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.31,DECOY_P2Y
CHEMBL1784190,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3cccc(C)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.68,DECOY_P2Y
CHEMBL1784192,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3cccc(OC)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL1784193,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.51,DECOY_P2Y
CHEMBL1784197,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.72,DECOY_P2Y
CHEMBL1784198,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccc4ccccc4c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.72,DECOY_P2Y
CHEMBL1784204,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3cccc(Cl)c3)CC2)c(Cl)c1,3.0,P2Y12,6.77,DECOY_P2Y
CHEMBL1784205,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3cccc(C)c3)CC2)c(Cl)c1,3.0,P2Y12,6.62,DECOY_P2Y
CHEMBL1784207,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)c(Cl)c1,3.0,P2Y12,6.22,DECOY_P2Y
CHEMBL1784208,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccc(C)cc3)CC2)c(Cl)c1,3.0,P2Y12,6.22,DECOY_P2Y
CHEMBL1784212,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3cccc4ccccc34)CC2)c(Cl)c1,3.0,P2Y12,6.96,DECOY_P2Y
CHEMBL1784213,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3ccc4ccccc4c3)CC2)c(Cl)c1,3.0,P2Y12,6.42,DECOY_P2Y
CHEMBL1784215,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccccc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.24,DECOY_P2Y
CHEMBL1784216,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccccc3Cl)CC2)nc1C(F)(F)F,3.0,P2Y12,6.30,DECOY_P2Y
CHEMBL1784217,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccccc3C)CC2)nc1C(F)(F)F,3.0,P2Y12,6.29,DECOY_P2Y
CHEMBL1784218,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3cccc(F)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.09,DECOY_P2Y
CHEMBL1784219,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3cccc(C)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.12,DECOY_P2Y
CHEMBL1784220,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccc(F)cc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.33,DECOY_P2Y
CHEMBL1784221,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccc(C)cc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.50,DECOY_P2Y
CHEMBL1784222,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccc(OC)cc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.37,DECOY_P2Y
CHEMBL1784223,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCc3ccc(Cl)c(Cl)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.32,DECOY_P2Y
CHEMBL1784224,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)N[C@@H](C)c3ccccc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.48,DECOY_P2Y
CHEMBL1784225,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(c3nc(C(F)(F)F)c(C(=O)OCC)cc3C#N)CC2)c1,3.0,P2Y12,6.23,DECOY_P2Y
CHEMBL1784230,CCOC(=O)c1cnc(N2CCN(C(=O)NCc3ccc(C)cc3)CC2)c(Cl)c1,3.0,P2Y12,6.01,DECOY_P2Y
CHEMBL1784232,CCOC(=O)c1cnc(N2CCN(C(=O)NCc3ccc(Cl)c(Cl)c3)CC2)c(Cl)c1,3.0,P2Y12,6.11,DECOY_P2Y
CHEMBL1784233,CCOC(=O)c1cnc(N2CCN(C(=O)N[C@@H](C)c3ccccc3)CC2)c(Cl)c1,3.0,P2Y12,6.02,DECOY_P2Y
CHEMBL1784234,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(c3ncc(C(=O)OCC)cc3Cl)CC2)c1,3.0,P2Y12,6.21,DECOY_P2Y
CHEMBL1784235,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)N[C@@H]3C[C@H]3c3ccccc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.00,DECOY_P2Y
CHEMBL1784187,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3ccccc3C(C)C)CC2)nc1C(F)(F)F,3.0,P2Y12,6.00,DECOY_P2Y
CHEMBL1784191,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)Nc3cccc(C#N)c3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.02,DECOY_P2Y
CHEMBL1784199,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NCCc3ccccc3)CC2)nc1C(F)(F)F,3.0,P2Y12,6.02,DECOY_P2Y
CHEMBL1784206,CCOC(=O)c1cnc(N2CCN(C(=O)Nc3cccc(OC)c3)CC2)c(Cl)c1,3.0,P2Y12,6.02,DECOY_P2Y
CHEMBL1784226,CCOC(=O)c1cnc(N2CCN(C(=O)NCc3ccccc3C)CC2)c(Cl)c1,3.0,P2Y12,6.16,DECOY_P2Y
CHEMBL2172140,CCCCOC(=O)N1CCN(C(=O)CNC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,3.0,P2Y12,8.11,DECOY_P2Y
CHEMBL2172139,CCOC(=O)N1CCN(C(=O)CNC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,3.0,P2Y12,6.97,DECOY_P2Y
CHEMBL2172138,CCOC(=O)N1CCN(C(=O)[C@H](C)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,3.0,P2Y12,6.96,DECOY_P2Y
CHEMBL2172137,CCOC(=O)N1CCN(C(=O)[C@@H](NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)C(C)C)CC1,3.0,P2Y12,6.74,DECOY_P2Y
CHEMBL2172136,CCOC(=O)N1CCN(C(=O)[C@H](CC(C)C)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,3.0,P2Y12,6.68,DECOY_P2Y
CHEMBL2172135,CCC[C@H](NC(=O)c1cc(OCC(=O)N2CCC[C@H]2C(=O)NC2CCC2)n(-c2ccccc2)n1)C(=O)N1CCN(C(=O)OCC)CC1,3.0,P2Y12,6.76,DECOY_P2Y
CHEMBL2172134,CCOC(=O)N1CCN(C(=O)[C@H](CCCCO)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,3.0,P2Y12,6.70,DECOY_P2Y
